game_id,season,team,n_subs_logged,n_periods_with_subs,log_complete,season_end_year
21601135,2016-17,SAS,25,4,True,2017
21601136,2016-17,GSW,26,4,True,2017
21601136,2016-17,HOU,14,4,False,2017
21601137,2016-17,LAC,20,4,True,2017
21601137,2016-17,LAL,18,4,True,2017
21601138,2016-17,ATL,20,4,True,2017
21601138,2016-17,CHI,23,4,True,2017
21601139,2016-17,BKN,23,4,True,2017
21601139,2016-17,ORL,19,4,True,2017
21601140,2016-17,MIN,17,4,True,2017
21601140,2016-17,SAC,23,4,True,2017
21601141,2016-17,PHX,15,4,True,2017
21601141,2016-17,POR,22,4,True,2017
21601142,2016-17,CHA,21,4,True,2017
21601142,2016-17,OKC,22,4,True,2017
21601143,2016-17,LAL,12,4,False,2017
21601143,2016-17,MEM,31,4,True,2017
21601144,2016-17,DAL,25,4,True,2017
21601144,2016-17,MIL,18,4,True,2017
21601145,2016-17,BOS,21,4,True,2017
21601145,2016-17,NYK,17,4,True,2017
21601146,2016-17,CHI,14,4,False,2017
21601146,2016-17,NOP,16,4,True,2017
21601147,2016-17,PHI,28,4,True,2017
21601147,2016-17,TOR,17,4,True,2017
21601148,2016-17,ATL,23,4,True,2017
21601148,2016-17,BKN,26,4,True,2017
21601149,2016-17,DEN,24,4,True,2017
21601149,2016-17,MIA,30,4,True,2017
21601150,2016-17,CLE,30,6,True,2017
21601150,2016-17,IND,29,6,True,2017
21601151,2016-17,SAS,24,4,True,2017
21601151,2016-17,UTA,24,4,True,2017
21601152,2016-17,GSW,27,4,True,2017
21601152,2016-17,WAS,14,4,False,2017
21601153,2016-17,HOU,22,4,True,2017
21601153,2016-17,PHX,14,4,False,2017
21601154,2016-17,BKN,15,4,True,2017
21601154,2016-17,PHI,22,4,True,2017
21601155,2016-17,CHA,25,4,True,2017
21601155,2016-17,WAS,18,4,True,2017
21601156,2016-17,CLE,19,4,True,2017
21601156,2016-17,ORL,23,4,True,2017
21601157,2016-17,IND,24,4,True,2017
21601157,2016-17,TOR,26,4,True,2017
21601158,2016-17,DEN,18,4,True,2017
21601158,2016-17,NOP,21,4,True,2017
21601159,2016-17,MIL,17,4,True,2017
21601159,2016-17,OKC,18,4,True,2017
21601160,2016-17,CHI,19,4,True,2017
21601160,2016-17,NYK,14,4,False,2017
21601161,2016-17,MEM,46,5,True,2017
21601161,2016-17,SAS,32,5,True,2017
21601162,2016-17,GSW,22,4,True,2017
21601162,2016-17,MIN,11,4,False,2017
21601163,2016-17,DAL,21,4,True,2017
21601163,2016-17,SAC,19,4,True,2017
21601164,2016-17,POR,30,4,True,2017
21601164,2016-17,UTA,25,4,True,2017
21601165,2016-17,CHA,19,4,True,2017
21601165,2016-17,MIA,24,4,True,2017
21601166,2016-17,DET,20,4,True,2017
21601166,2016-17,TOR,18,4,True,2017
21601167,2016-17,MEM,22,4,True,2017
21601167,2016-17,OKC,22,4,True,2017
21601168,2016-17,DEN,19,4,True,2017
21601168,2016-17,HOU,20,4,True,2017
21601169,2016-17,BOS,25,4,True,2017
21601169,2016-17,CLE,32,4,True,2017
21601170,2016-17,LAL,15,4,True,2017
21601170,2016-17,SAS,25,4,True,2017
21601171,2016-17,GSW,23,4,True,2017
21601171,2016-17,PHX,15,4,True,2017
21601172,2016-17,DAL,27,4,True,2017
21601172,2016-17,LAC,17,4,True,2017
21601173,2016-17,CHI,21,4,True,2017
21601173,2016-17,PHI,26,4,True,2017
21601174,2016-17,BKN,23,4,True,2017
21601174,2016-17,ORL,19,4,True,2017
21601175,2016-17,IND,20,4,True,2017
21601175,2016-17,MIL,15,4,True,2017
21601176,2016-17,NYK,20,4,True,2017
21601176,2016-17,WAS,16,4,True,2017
21601177,2016-17,ATL,32,4,True,2017
21601177,2016-17,BOS,32,4,True,2017
21601178,2016-17,MIN,17,4,True,2017
21601178,2016-17,POR,24,4,True,2017
21601179,2016-17,ATL,30,4,True,2017
21601179,2016-17,CLE,24,4,True,2017
21601180,2016-17,MIA,26,4,True,2017
21601180,2016-17,TOR,20,4,True,2017
21601181,2016-17,MEM,24,4,True,2017
21601181,2016-17,NYK,23,4,True,2017
21601182,2016-17,DET,21,4,True,2017
21601182,2016-17,HOU,17,4,True,2017
21601183,2016-17,DAL,19,4,True,2017
21601183,2016-17,SAS,22,4,True,2017
21601184,2016-17,DEN,20,4,True,2017
21601184,2016-17,NOP,18,4,True,2017
21601185,2016-17,MIN,15,4,True,2017
21601185,2016-17,UTA,28,4,True,2017
21601186,2016-17,OKC,19,4,True,2017
21601186,2016-17,PHX,18,4,True,2017
21601187,2016-17,LAL,17,4,True,2017
21601187,2016-17,SAC,16,4,True,2017
21601188,2016-17,BKN,23,4,True,2017
21601188,2016-17,CHI,25,4,True,2017
21601189,2016-17,BOS,21,4,True,2017
21601189,2016-17,CHA,20,4,True,2017
21601190,2016-17,IND,24,4,True,2017
21601190,2016-17,ORL,21,4,True,2017
21601191,2016-17,MIL,15,4,True,2017
21601191,2016-17,PHI,26,4,True,2017
21601192,2016-17,MIA,20,4,True,2017
21601192,2016-17,WAS,18,4,True,2017
21601193,2016-17,LAC,22,4,True,2017
21601193,2016-17,SAS,31,4,True,2017
21601194,2016-17,POR,22,4,True,2017
21601194,2016-17,UTA,31,4,True,2017
21601195,2016-17,GSW,19,4,True,2017
21601195,2016-17,NOP,15,4,True,2017
21601196,2016-17,NYK,19,4,True,2017
21601196,2016-17,TOR,18,4,True,2017
21601197,2016-17,ATL,35,5,True,2017
21601197,2016-17,CLE,28,5,True,2017
21601198,2016-17,DEN,22,4,True,2017
21601198,2016-17,OKC,21,4,True,2017
21601199,2016-17,DAL,18,4,True,2017
21601199,2016-17,PHX,9,3,False,2017
21601200,2016-17,HOU,18,4,True,2017
21601200,2016-17,SAC,14,4,False,2017
21601201,2016-17,DET,14,4,False,2017
21601201,2016-17,MEM,20,4,True,2017
21601202,2016-17,LAL,15,4,True,2017
21601202,2016-17,MIN,16,4,True,2017
21601203,2016-17,IND,26,4,True,2017
21601203,2016-17,PHI,26,4,True,2017
21601204,2016-17,BKN,26,4,True,2017
21601204,2016-17,BOS,24,4,True,2017
21601205,2016-17,CLE,27,5,True,2017
21601205,2016-17,MIA,22,5,True,2017
21601206,2016-17,CHI,13,4,False,2017
21601206,2016-17,ORL,16,4,True,2017
21601207,2016-17,CHA,19,4,True,2017
21601207,2016-17,MIL,19,4,True,2017
21601208,2016-17,DET,17,4,True,2017
21601208,2016-17,WAS,16,4,True,2017
21601209,2016-17,POR,16,4,True,2017
21601209,2016-17,SAS,23,4,True,2017
21601210,2016-17,HOU,14,4,False,2017
21601210,2016-17,LAC,19,4,True,2017
21601211,2016-17,GSW,19,4,True,2017
21601211,2016-17,UTA,23,4,True,2017
21601212,2016-17,ATL,23,4,True,2017
21601212,2016-17,CHA,15,4,True,2017
21601213,2016-17,MIN,12,4,False,2017
21601213,2016-17,OKC,16,4,True,2017
21601214,2016-17,DAL,22,4,True,2017
21601214,2016-17,DEN,15,4,True,2017
21601215,2016-17,LAL,16,4,True,2017
21601215,2016-17,NOP,16,4,True,2017
21601216,2016-17,PHX,13,4,False,2017
21601216,2016-17,SAC,23,4,True,2017
21601217,2016-17,DET,15,4,True,2017
21601217,2016-17,ORL,19,4,True,2017
21601218,2016-17,CLE,11,3,False,2017
21601218,2016-17,TOR,19,4,True,2017
21601219,2016-17,BOS,21,4,True,2017
21601219,2016-17,MIL,12,3,False,2017
21601220,2016-17,NYK,22,4,True,2017
21601220,2016-17,PHI,30,4,True,2017
21601221,2016-17,MIA,21,4,True,2017
21601221,2016-17,WAS,15,4,True,2017
21601222,2016-17,BKN,27,4,True,2017
21601222,2016-17,CHI,18,4,True,2017
21601223,2016-17,DAL,22,4,True,2017
21601223,2016-17,MEM,21,4,True,2017
21601224,2016-17,HOU,19,4,True,2017
21601224,2016-17,MIN,17,4,True,2017
21601225,2016-17,DEN,17,4,True,2017
21601225,2016-17,OKC,25,4,True,2017
21601226,2016-17,ATL,24,4,True,2017
21601226,2016-17,IND,23,4,True,2017
21601227,2016-17,SAS,24,4,True,2017
21601227,2016-17,UTA,26,4,True,2017
21601228,2016-17,LAC,21,4,True,2017
21601228,2016-17,SAC,19,4,True,2017
21601229,2016-17,GSW,17,4,True,2017
21601229,2016-17,LAL,23,4,True,2017
21601230,2016-17,NOP,16,4,True,2017
21601230,2016-17,POR,14,4,False,2017
21700001,2017-18,BOS,22,4,True,2018
21700001,2017-18,CLE,20,4,True,2018
21700002,2017-18,GSW,26,4,True,2018
21700002,2017-18,HOU,19,4,True,2018
21700003,2017-18,CHA,20,4,True,2018
21700003,2017-18,DET,21,4,True,2018
21700004,2017-18,BKN,23,4,True,2018
21700004,2017-18,IND,25,4,True,2018
21700005,2017-18,MIA,25,4,True,2018
21700005,2017-18,ORL,20,4,True,2018
21700006,2017-18,PHI,32,4,True,2018
21700006,2017-18,WAS,19,4,True,2018
21700007,2017-18,BOS,30,4,True,2018
21700007,2017-18,MIL,16,4,True,2018
21700008,2017-18,MEM,26,4,True,2018
21700008,2017-18,NOP,24,4,True,2018
21700009,2017-18,ATL,28,4,True,2018
21700009,2017-18,DAL,30,4,True,2018
21700010,2017-18,DEN,28,4,True,2018
21700010,2017-18,UTA,20,4,True,2018
21700011,2017-18,MIN,18,4,True,2018
21700011,2017-18,SAS,32,4,True,2018
21700012,2017-18,PHX,22,4,True,2018
21700012,2017-18,POR,16,4,True,2018
21700013,2017-18,HOU,25,4,True,2018
21700013,2017-18,SAC,20,4,True,2018
21700014,2017-18,CHI,23,4,True,2018
21700014,2017-18,TOR,20,4,True,2018
21700015,2017-18,NYK,24,4,True,2018
21700015,2017-18,OKC,27,4,True,2018
21700016,2017-18,LAC,24,4,True,2018
21700016,2017-18,LAL,26,4,True,2018
21700017,2017-18,ATL,36,4,True,2018
21700017,2017-18,CHA,19,4,True,2018
21700018,2017-18,IND,24,4,True,2018
21700018,2017-18,POR,26,4,True,2018
21700019,2017-18,BOS,27,4,True,2018
21700019,2017-18,PHI,31,4,True,2018
21700020,2017-18,DET,21,4,True,2018
21700020,2017-18,WAS,18,4,True,2018
21700021,2017-18,CLE,28,4,True,2018
21700021,2017-18,MIL,17,4,True,2018
21700022,2017-18,BKN,27,4,True,2018
21700022,2017-18,ORL,25,4,True,2018
21700023,2017-18,MIN,22,4,True,2018
21700023,2017-18,UTA,27,4,True,2018
21700024,2017-18,DAL,31,4,True,2018
21700024,2017-18,SAC,19,4,True,2018
21700025,2017-18,GSW,16,4,True,2018
21700025,2017-18,NOP,16,4,True,2018
21700026,2017-18,LAL,26,4,True,2018
21700026,2017-18,PHX,28,4,True,2018
21700027,2017-18,PHI,29,4,True,2018
21700027,2017-18,TOR,19,4,True,2018
21700028,2017-18,CLE,20,4,True,2018
21700028,2017-18,ORL,22,4,True,2018
21700029,2017-18,IND,18,4,True,2018
21700029,2017-18,MIA,23,4,True,2018
21700030,2017-18,DET,20,4,True,2018
21700030,2017-18,NYK,17,4,True,2018
21700031,2017-18,CHI,15,4,True,2018
21700031,2017-18,SAS,31,4,True,2018
21700032,2017-18,DAL,17,4,True,2018
21700032,2017-18,HOU,19,4,True,2018
21700033,2017-18,GSW,25,4,True,2018
21700033,2017-18,MEM,25,4,True,2018
21700034,2017-18,MIL,20,4,True,2018
21700034,2017-18,POR,24,4,True,2018
21700035,2017-18,DEN,22,4,True,2018
21700035,2017-18,SAC,21,4,True,2018
21700036,2017-18,OKC,24,4,True,2018
21700036,2017-18,UTA,29,4,True,2018
21700037,2017-18,LAC,20,4,True,2018
21700037,2017-18,PHX,20,4,True,2018
21700038,2017-18,ATL,36,4,True,2018
21700038,2017-18,BKN,25,4,True,2018
21700039,2017-18,MIN,22,4,True,2018
21700039,2017-18,OKC,26,4,True,2018
21700040,2017-18,LAL,19,4,True,2018
21700040,2017-18,NOP,22,4,True,2018
21700041,2017-18,DET,20,4,True,2018
21700041,2017-18,PHI,34,4,True,2018
21700042,2017-18,ATL,33,4,True,2018
21700042,2017-18,MIA,17,4,True,2018
21700043,2017-18,HOU,23,4,True,2018
21700043,2017-18,MEM,20,4,True,2018
21700044,2017-18,CHA,19,4,True,2018
21700044,2017-18,MIL,18,4,True,2018
21700045,2017-18,DAL,29,4,True,2018
21700045,2017-18,GSW,20,4,True,2018
21700046,2017-18,SAS,28,4,True,2018
21700046,2017-18,TOR,30,4,True,2018
21700047,2017-18,DEN,23,4,True,2018
21700047,2017-18,WAS,23,4,True,2018
21700048,2017-18,PHX,32,4,True,2018
21700048,2017-18,SAC,18,4,True,2018
21700049,2017-18,CHI,23,4,True,2018
21700049,2017-18,CLE,21,4,True,2018
21700050,2017-18,BKN,24,4,True,2018
21700050,2017-18,ORL,25,4,True,2018
21700051,2017-18,BOS,23,4,True,2018
21700051,2017-18,NYK,24,4,True,2018
21700052,2017-18,IND,23,4,True,2018
21700052,2017-18,MIN,19,4,True,2018
21700053,2017-18,NOP,24,4,True,2018
21700053,2017-18,POR,27,4,True,2018
21700054,2017-18,LAC,19,4,True,2018
21700054,2017-18,UTA,30,4,True,2018
21700055,2017-18,CHA,24,4,True,2018
21700055,2017-18,DEN,22,4,True,2018
21700056,2017-18,DET,22,4,True,2018
21700056,2017-18,MIN,20,4,True,2018
21700057,2017-18,HOU,24,4,True,2018
21700057,2017-18,PHI,28,4,True,2018
21700058,2017-18,BKN,25,4,True,2018
21700058,2017-18,CLE,27,4,True,2018
21700059,2017-18,MIA,18,4,True,2018
21700059,2017-18,SAS,31,4,True,2018
21700060,2017-18,IND,28,4,True,2018
21700060,2017-18,OKC,32,4,True,2018
21700061,2017-18,DAL,23,4,True,2018
21700061,2017-18,MEM,21,4,True,2018
21700062,2017-18,PHX,26,4,True,2018
21700062,2017-18,UTA,27,4,True,2018
21700063,2017-18,GSW,13,4,False,2018
21700063,2017-18,TOR,18,4,True,2018
21700064,2017-18,LAL,23,4,True,2018
21700064,2017-18,WAS,24,5,True,2018
21700065,2017-18,ATL,28,4,True,2018
21700065,2017-18,CHI,17,4,True,2018
21700066,2017-18,DAL,33,4,True,2018
21700066,2017-18,MEM,23,4,True,2018
21700067,2017-18,BOS,24,4,True,2018
21700067,2017-18,MIL,16,4,True,2018
21700068,2017-18,LAC,27,4,True,2018
21700068,2017-18,POR,24,4,True,2018
21700069,2017-18,NOP,25,4,True,2018
21700069,2017-18,SAC,20,4,True,2018
21700070,2017-18,CHA,20,4,True,2018
21700070,2017-18,HOU,18,4,True,2018
21700071,2017-18,ORL,18,4,True,2018
21700071,2017-18,SAS,20,4,True,2018
21700072,2017-18,ATL,39,4,True,2018
21700072,2017-18,DEN,27,4,True,2018
21700073,2017-18,BKN,24,4,True,2018
21700073,2017-18,NYK,17,4,True,2018
21700074,2017-18,MIN,21,4,True,2018
21700074,2017-18,OKC,27,4,True,2018
21700075,2017-18,GSW,18,4,True,2018
21700075,2017-18,WAS,17,4,True,2018
21700076,2017-18,LAL,29,4,True,2018
21700076,2017-18,TOR,19,4,True,2018
21700077,2017-18,CLE,22,4,True,2018
21700077,2017-18,NOP,24,4,True,2018
21700078,2017-18,BOS,24,4,True,2018
21700078,2017-18,MIA,25,4,True,2018
21700079,2017-18,CHI,16,4,True,2018
21700079,2017-18,OKC,21,4,True,2018
21700080,2017-18,HOU,21,4,True,2018
21700080,2017-18,MEM,23,4,True,2018
21700081,2017-18,DAL,30,4,True,2018
21700081,2017-18,PHI,35,4,True,2018
21700082,2017-18,LAL,19,4,True,2018
21700082,2017-18,UTA,24,4,True,2018
21700083,2017-18,PHX,31,4,True,2018
21700083,2017-18,POR,24,4,True,2018
21700084,2017-18,DET,24,4,True,2018
21700084,2017-18,LAC,25,4,True,2018
21700085,2017-18,ATL,27,4,True,2018
21700085,2017-18,MIL,21,4,True,2018
21700086,2017-18,IND,24,4,True,2018
21700086,2017-18,SAS,32,4,True,2018
21700087,2017-18,BKN,27,4,True,2018
21700087,2017-18,DEN,23,4,True,2018
21700088,2017-18,CHA,21,4,True,2018
21700088,2017-18,ORL,17,4,True,2018
21700089,2017-18,SAC,18,4,True,2018
21700089,2017-18,WAS,15,4,True,2018
21700090,2017-18,CLE,21,4,True,2018
21700090,2017-18,NYK,23,4,True,2018
21700091,2017-18,DET,15,4,True,2018
21700091,2017-18,GSW,21,4,True,2018
21700092,2017-18,BOS,24,4,True,2018
21700092,2017-18,SAS,31,4,True,2018
21700093,2017-18,MIA,37,5,True,2018
21700093,2017-18,MIN,21,5,True,2018
21700094,2017-18,DEN,22,4,True,2018
21700094,2017-18,NYK,25,4,True,2018
21700095,2017-18,HOU,16,4,True,2018
21700095,2017-18,PHI,29,4,True,2018
21700096,2017-18,CHA,23,4,True,2018
21700096,2017-18,MEM,26,4,True,2018
21700097,2017-18,NOP,20,4,True,2018
21700097,2017-18,ORL,22,4,True,2018
21700098,2017-18,DAL,35,4,True,2018
21700098,2017-18,UTA,28,4,True,2018
21700099,2017-18,POR,21,4,True,2018
21700099,2017-18,TOR,22,4,True,2018
21700100,2017-18,GSW,18,4,True,2018
21700100,2017-18,LAC,24,4,True,2018
21700101,2017-18,IND,20,4,True,2018
21700101,2017-18,SAC,17,4,True,2018
21700102,2017-18,BKN,33,4,True,2018
21700102,2017-18,PHX,28,4,True,2018
21700103,2017-18,MIL,17,4,True,2018
21700103,2017-18,OKC,20,4,True,2018
21700104,2017-18,DET,21,4,True,2018
21700104,2017-18,LAL,20,4,True,2018
21700105,2017-18,CHA,20,4,True,2018
21700105,2017-18,MIL,18,4,True,2018
21700106,2017-18,CLE,24,4,True,2018
21700106,2017-18,IND,24,4,True,2018
21700107,2017-18,ATL,30,4,True,2018
21700107,2017-18,PHI,31,4,True,2018
21700108,2017-18,PHX,21,4,True,2018
21700108,2017-18,WAS,17,4,True,2018
21700109,2017-18,BOS,15,4,True,2018
21700109,2017-18,SAC,16,4,True,2018
21700110,2017-18,CHI,18,4,True,2018
21700110,2017-18,MIA,19,4,True,2018
21700111,2017-18,HOU,20,4,True,2018
21700111,2017-18,NYK,19,4,True,2018
21700112,2017-18,MEM,22,4,True,2018
21700112,2017-18,ORL,31,4,True,2018
21700113,2017-18,MIN,18,4,True,2018
21700113,2017-18,NOP,19,4,True,2018
21700114,2017-18,DEN,21,4,True,2018
21700114,2017-18,TOR,20,4,True,2018
21700115,2017-18,POR,25,5,True,2018
21700115,2017-18,UTA,25,4,True,2018
21700116,2017-18,DAL,26,4,True,2018
21700116,2017-18,LAC,22,4,True,2018
21700117,2017-18,GSW,22,4,True,2018
21700117,2017-18,SAS,24,4,True,2018
21700118,2017-18,LAL,20,4,True,2018
21700118,2017-18,POR,22,4,True,2018
21700119,2017-18,DET,17,4,True,2018
21700119,2017-18,MIL,17,4,True,2018
21700120,2017-18,CHI,15,4,True,2018
21700120,2017-18,ORL,24,4,True,2018
21700121,2017-18,IND,24,4,True,2018
21700121,2017-18,PHI,27,4,True,2018
21700122,2017-18,CLE,24,4,True,2018
21700122,2017-18,WAS,17,4,True,2018
21700123,2017-18,ATL,27,4,True,2018
21700123,2017-18,HOU,17,4,True,2018
21700124,2017-18,NYK,21,4,True,2018
21700124,2017-18,PHX,20,4,True,2018
21700125,2017-18,DAL,25,4,True,2018
21700125,2017-18,NOP,26,4,True,2018
21700126,2017-18,CHA,21,4,True,2018
21700126,2017-18,SAS,28,4,True,2018
21700127,2017-18,DEN,22,4,True,2018
21700127,2017-18,MIA,29,4,True,2018
21700128,2017-18,TOR,21,4,True,2018
21700128,2017-18,UTA,28,4,True,2018
21700129,2017-18,BOS,21,4,True,2018
21700129,2017-18,OKC,25,4,True,2018
21700130,2017-18,BKN,27,4,True,2018
21700130,2017-18,LAL,25,4,True,2018
21700131,2017-18,LAC,25,4,True,2018
21700131,2017-18,MEM,27,4,True,2018
21700132,2017-18,DET,19,4,True,2018
21700132,2017-18,SAC,19,4,True,2018
21700133,2017-18,CHI,17,4,True,2018
21700133,2017-18,NOP,21,5,True,2018
21700134,2017-18,DAL,25,4,True,2018
21700134,2017-18,MIN,21,4,True,2018
21700135,2017-18,DEN,19,4,True,2018
21700135,2017-18,GSW,24,4,True,2018
21700136,2017-18,ATL,28,4,True,2018
21700136,2017-18,CLE,18,4,True,2018
21700137,2017-18,LAC,24,4,True,2018
21700137,2017-18,MIA,25,4,True,2018
21700138,2017-18,BOS,29,4,True,2018
21700138,2017-18,ORL,22,4,True,2018
21700139,2017-18,TOR,23,4,True,2018
21700139,2017-18,WAS,18,4,True,2018
21700140,2017-18,HOU,17,4,True,2018
21700140,2017-18,UTA,19,4,True,2018
21700141,2017-18,PHX,26,4,True,2018
21700141,2017-18,SAS,23,4,True,2018
21700142,2017-18,IND,22,4,True,2018
21700142,2017-18,NYK,17,4,True,2018
21700143,2017-18,CHA,24,4,True,2018
21700143,2017-18,MIN,25,4,True,2018
21700144,2017-18,OKC,28,4,True,2018
21700144,2017-18,POR,24,4,True,2018
21700145,2017-18,LAL,21,4,True,2018
21700145,2017-18,MEM,21,4,True,2018
21700146,2017-18,ATL,32,4,True,2018
21700146,2017-18,BOS,24,4,True,2018
21700147,2017-18,BKN,36,4,True,2018
21700147,2017-18,PHX,21,4,True,2018
21700148,2017-18,GSW,27,4,True,2018
21700148,2017-18,MIA,25,4,True,2018
21700149,2017-18,CLE,19,4,True,2018
21700149,2017-18,MIL,18,4,True,2018
21700150,2017-18,IND,20,4,True,2018
21700150,2017-18,NOP,22,4,True,2018
21700151,2017-18,DAL,26,4,True,2018
21700151,2017-18,WAS,16,4,True,2018
21700152,2017-18,CHA,30,4,True,2018
21700152,2017-18,NYK,17,4,True,2018
21700153,2017-18,CHI,18,4,True,2018
21700153,2017-18,TOR,23,4,True,2018
21700154,2017-18,LAC,26,4,True,2018
21700154,2017-18,SAS,30,4,True,2018
21700155,2017-18,BKN,25,4,True,2018
21700155,2017-18,DEN,23,4,True,2018
21700156,2017-18,PHI,38,4,True,2018
21700156,2017-18,UTA,27,4,True,2018
21700157,2017-18,MEM,25,4,True,2018
21700157,2017-18,POR,27,4,True,2018
21700158,2017-18,OKC,21,4,True,2018
21700158,2017-18,SAC,23,4,True,2018
21700159,2017-18,DET,17,4,True,2018
21700159,2017-18,IND,16,4,True,2018
21700160,2017-18,NYK,22,4,True,2018
21700160,2017-18,ORL,20,4,True,2018
21700161,2017-18,BOS,22,4,True,2018
21700161,2017-18,LAL,16,4,True,2018
21700162,2017-18,MIA,22,4,True,2018
21700162,2017-18,PHX,22,4,True,2018
21700163,2017-18,GSW,21,4,True,2018
21700163,2017-18,MIN,21,4,True,2018
21700164,2017-18,LAL,19,4,True,2018
21700164,2017-18,WAS,19,4,True,2018
21700165,2017-18,NOP,20,4,True,2018
21700165,2017-18,TOR,27,4,True,2018
21700166,2017-18,CLE,21,4,True,2018
21700166,2017-18,HOU,19,4,True,2018
21700167,2017-18,PHI,25,4,True,2018
21700167,2017-18,SAC,21,4,True,2018
21700168,2017-18,DEN,17,4,True,2018
21700168,2017-18,OKC,22,4,True,2018
21700169,2017-18,ATL,32,4,True,2018
21700169,2017-18,DET,18,4,True,2018
21700170,2017-18,BOS,30,4,True,2018
21700170,2017-18,CHA,34,4,True,2018
21700171,2017-18,CHI,19,4,True,2018
21700171,2017-18,IND,21,4,True,2018
21700172,2017-18,LAC,21,4,True,2018
21700172,2017-18,OKC,29,4,True,2018
21700173,2017-18,MIL,21,4,True,2018
21700173,2017-18,SAS,39,4,True,2018
21700174,2017-18,ORL,18,4,True,2018
21700174,2017-18,PHX,23,4,True,2018
21700175,2017-18,MIA,24,4,True,2018
21700175,2017-18,UTA,21,4,True,2018
21700176,2017-18,BKN,22,4,True,2018
21700176,2017-18,POR,24,4,True,2018
21700177,2017-18,ATL,30,4,True,2018
21700177,2017-18,WAS,18,4,True,2018
21700178,2017-18,LAC,19,4,True,2018
21700178,2017-18,NOP,22,4,True,2018
21700179,2017-18,NYK,16,4,True,2018
21700179,2017-18,SAC,19,4,True,2018
21700180,2017-18,HOU,18,4,True,2018
21700180,2017-18,MEM,26,4,True,2018
21700181,2017-18,CLE,19,4,True,2018
21700181,2017-18,DAL,26,4,True,2018
21700182,2017-18,LAL,13,4,False,2018
21700182,2017-18,MIL,19,4,True,2018
21700183,2017-18,CHI,18,4,True,2018
21700183,2017-18,SAS,23,4,True,2018
21700184,2017-18,GSW,26,4,True,2018
21700184,2017-18,PHI,31,4,True,2018
21700185,2017-18,DEN,16,4,True,2018
21700185,2017-18,ORL,25,4,True,2018
21700186,2017-18,MIN,12,4,False,2018
21700186,2017-18,PHX,26,4,True,2018
21700187,2017-18,BKN,27,4,True,2018
21700187,2017-18,UTA,28,4,True,2018
21700188,2017-18,BOS,22,4,True,2018
21700188,2017-18,TOR,25,4,True,2018
21700189,2017-18,DET,18,4,True,2018
21700189,2017-18,MIA,21,4,True,2018
21700190,2017-18,HOU,19,4,True,2018
21700190,2017-18,IND,25,4,True,2018
21700191,2017-18,DAL,20,4,True,2018
21700191,2017-18,OKC,26,4,True,2018
21700192,2017-18,SAC,16,4,True,2018
21700192,2017-18,WAS,20,4,True,2018
21700193,2017-18,CLE,19,4,True,2018
21700193,2017-18,NYK,17,4,True,2018
21700194,2017-18,MEM,20,4,True,2018
21700194,2017-18,MIL,17,4,True,2018
21700195,2017-18,ATL,37,4,True,2018
21700195,2017-18,NOP,18,4,True,2018
21700196,2017-18,LAL,18,4,True,2018
21700196,2017-18,PHX,29,4,True,2018
21700197,2017-18,MIN,13,4,False,2018
21700197,2017-18,UTA,25,4,True,2018
21700198,2017-18,DEN,21,4,True,2018
21700198,2017-18,POR,27,4,True,2018
21700199,2017-18,GSW,25,4,True,2018
21700199,2017-18,ORL,21,4,True,2018
21700200,2017-18,LAC,28,4,True,2018
21700200,2017-18,PHI,30,4,True,2018
21700201,2017-18,BKN,29,4,True,2018
21700201,2017-18,BOS,24,4,True,2018
21700202,2017-18,HOU,23,4,True,2018
21700202,2017-18,TOR,25,4,True,2018
21700203,2017-18,DAL,26,4,True,2018
21700203,2017-18,SAS,33,4,True,2018
21700204,2017-18,ATL,29,4,True,2018
21700204,2017-18,SAC,18,4,True,2018
21700205,2017-18,MIA,26,4,True,2018
21700205,2017-18,WAS,18,4,True,2018
21700206,2017-18,NYK,17,4,True,2018
21700206,2017-18,UTA,24,4,True,2018
21700207,2017-18,CHA,26,4,True,2018
21700207,2017-18,CLE,18,4,True,2018
21700208,2017-18,IND,25,4,True,2018
21700208,2017-18,MEM,25,4,True,2018
21700209,2017-18,DET,21,4,True,2018
21700209,2017-18,MIL,16,4,True,2018
21700210,2017-18,MIN,15,4,True,2018
21700210,2017-18,SAS,27,4,True,2018
21700211,2017-18,NOP,18,4,True,2018
21700211,2017-18,TOR,22,4,True,2018
21700212,2017-18,CHI,24,4,True,2018
21700212,2017-18,OKC,23,4,True,2018
21700213,2017-18,ORL,19,4,True,2018
21700213,2017-18,POR,19,4,True,2018
21700214,2017-18,LAL,18,4,True,2018
21700214,2017-18,PHI,29,4,True,2018
21700215,2017-18,BOS,32,4,True,2018
21700215,2017-18,GSW,30,4,True,2018
21700216,2017-18,HOU,20,4,True,2018
21700216,2017-18,PHX,22,4,True,2018
21700217,2017-18,DET,23,4,True,2018
21700217,2017-18,IND,18,4,True,2018
21700218,2017-18,MIA,23,4,True,2018
21700218,2017-18,WAS,19,4,True,2018
21700219,2017-18,BKN,26,4,True,2018
21700219,2017-18,UTA,32,4,True,2018
21700220,2017-18,CLE,16,5,True,2018
21700220,2017-18,LAC,20,5,True,2018
21700221,2017-18,NYK,19,4,True,2018
21700221,2017-18,TOR,23,4,True,2018
21700222,2017-18,CHA,21,4,True,2018
21700222,2017-18,CHI,26,4,True,2018
21700223,2017-18,OKC,25,4,True,2018
21700223,2017-18,SAS,27,4,True,2018
